case_id,start_time,end_time,Role,Activity,Resource
14,2011-01-09T18:22:00,2011-01-09T18:23:00,Requester, Approve Purchase Order for payment,Francois de Perrier
14,2011-01-10T09:27:00,2011-01-10T09:27:00,Requester, Send invoice,Sean Manney
14,2011-01-10T23:49:00,2011-01-10T23:53:00,Requester, Release Supplier's Invoice,Pedro Alvares
14,2011-01-11T00:10:00,2011-01-11T00:26:00,Requester, Settle dispute with supplier Financial Manager,Pedro Alvares
14,2011-01-11T00:26:00,2011-01-11T00:26:00,Requester, Authorize Supplier's Invoice payment,Pedro Alvares
14,2011-01-11T00:59:00,2011-01-11T01:05:00,Requester, Pay invoice,Karalda Nimwada
15,2011-01-02T07:07:00,2011-01-02T07:24:00,Requester, Create Purchase Requisition,Clement Duchot
15,2011-01-02T13:35:00,2011-01-02T13:48:00,Requester, Create Request for Quotation Requester,Christian Francois
15,2011-01-03T03:02:00,2011-01-03T03:14:00,Requester, Analyze Request for Quotation,Francois de Perrier
15,2011-01-03T08:57:00,2011-01-03T09:12:00,Requester, Send Request for Quotation to Supplier,Karel de Groot
15,2011-01-03T09:38:00,2011-01-03T11:39:00,Requester, Create Quotation comparison Map,Magdalena Predutta
15,2011-01-03T18:25:00,2011-01-03T18:32:00,Requester, Analyze Quotation comparison Map,Tesca Lobes
15,2011-01-03T18:32:00,2011-01-03T18:32:00,Requester, Choose best option,Elvira Lores
15,2011-01-03T21:18:00,2011-01-04T05:44:00,Requester, Settle conditions with supplier,Francois de Perrier
15,2011-01-04T07:06:00,2011-01-04T07:16:00,Requester, Create Purchase Order,Magdalena Predutta
15,2011-01-04T15:44:00,2011-01-04T15:49:00,Requester, Confirm Purchase Order,Carmen Finacse
15,2011-01-04T22:24:00,2011-01-06T20:24:00,Requester, Deliver Goods Services,Carmen Finacse
15,2011-01-07T04:32:00,2011-01-07T04:33:00,Requester, Release Purchase Order,Miu Hanwan
15,2011-01-08T17:04:00,2011-01-08T17:05:00,Requester, Approve Purchase Order for payment,Karel de Groot
15,2011-01-09T13:11:00,2011-01-09T13:11:00,Requester, Send invoice,Karen Clarens
15,2011-01-10T03:41:00,2011-01-10T03:44:00,Requester, Release Supplier's Invoice,Karalda Nimwada
15,2011-01-10T03:44:00,2011-01-10T03:44:00,Requester, Authorize Supplier's Invoice payment,Karalda Nimwada
15,2011-01-10T04:08:00,2011-01-10T04:20:00,Requester, Pay invoice,Pedro Alvares
16,2011-01-02T08:25:00,2011-01-02T09:14:00,Requester, Create Purchase Requisition,Esmana Liubiata
16,2011-01-02T09:56:00,2011-01-02T10:05:00,Requester, Create Request for Quotation Requester,Immanuel Karagianni
16,2011-01-02T10:53:00,2011-01-02T11:13:00,Requester, Analyze Request for Quotation,Karel de Groot
16,2011-01-02T12:05:00,2011-01-02T12:11:00,Requester, Amend Request for Quotation Requester,Kim Passa
16,2011-01-02T13:00:00,2011-01-02T13:23:00,Requester, Analyze Request for Quotation,Francois de Perrier
16,2011-01-03T05:12:00,2011-01-03T05:25:00,Requester, Amend Request for Quotation Requester Manager,Heinz Gutschmidt
16,2011-01-03T08:12:00,2011-01-03T08:45:00,Requester, Analyze Request for Quotation,Magdalena Predutta
16,2011-01-03T09:34:00,2011-01-03T09:44:00,Requester, Amend Request for Quotation Requester,Fjodor Kowalski
16,2011-01-03T10:50:00,2011-01-03T11:15:00,Requester, Analyze Request for Quotation,Karel de Groot
16,2011-01-04T07:16:00,2011-01-04T07:40:00,Requester, Send Request for Quotation to Supplier,Magdalena Predutta
16,2011-01-04T09:45:00,2011-01-04T15:14:00,Requester, Create Quotation comparison Map,Francois de Perrier
16,2011-01-04T21:56:00,2011-01-04T22:26:00,Requester, Analyze Quotation comparison Map,Tesca Lobes
16,2011-01-04T22:26:00,2011-01-04T22:26:00,Requester, Choose best option,Elvira Lores
16,2011-01-05T05:28:00,2011-01-05T15:06:00,Requester, Settle conditions with supplier,Francois de Perrier
16,2011-01-06T02:48:00,2011-01-06T03:00:00,Requester, Create Purchase Order,Francois de Perrier
16,2011-01-06T08:11:00,2011-01-06T08:31:00,Requester, Confirm Purchase Order,Karen Clarens
16,2011-01-06T15:57:00,2011-01-07T14:26:00,Requester, Deliver Goods Services,Kiu Kan
16,2011-01-07T22:14:00,2011-01-07T22:15:00,Requester, Release Purchase Order,Anna Kaufmann
16,2011-01-08T04:15:00,2011-01-08T04:16:00,Requester, Approve Purchase Order for payment,Magdalena Predutta
16,2011-01-08T09:58:00,2011-01-08T09:58:00,Requester, Send invoice,Karen Clarens
16,2011-01-09T00:14:00,2011-01-09T00:20:00,Requester, Release Supplier's Invoice,Karalda Nimwada
16,2011-01-09T00:55:00,2011-01-09T01:11:00,Requester, Settle dispute with supplier Financial Manager,Pedro Alvares
16,2011-01-09T01:11:00,2011-01-09T01:11:00,Requester, Authorize Supplier's Invoice payment,Pedro Alvares
16,2011-01-09T01:21:00,2011-01-09T01:28:00,Requester, Pay invoice,Pedro Alvares
17,2011-01-02T08:32:00,2011-01-02T09:17:00,Requester, Create Purchase Requisition,Anne Olwada
17,2011-01-02T17:02:00,2011-01-02T17:12:00,Requester, Create Request for Quotation Requester,Alberto Duport
17,2011-01-03T02:41:00,2011-01-03T03:02:00,Requester, Analyze Request for Quotation,Francois de Perrier
17,2011-01-03T03:53:00,2011-01-03T03:58:00,Requester, Amend Request for Quotation Requester,Penn Osterwalder
17,2011-01-03T05:19:00,2011-01-03T05:28:00,Requester, Analyze Request for Quotation,Karel de Groot
17,2011-01-03T06:13:00,2011-01-03T06:27:00,Requester, Amend Request for Quotation Requester,Anne Olwada
17,2011-01-03T08:10:00,2011-01-03T08:24:00,Requester, Analyze Request for Quotation,Karel de Groot
17,2011-01-03T09:17:00,2011-01-03T09:31:00,Requester, Amend Request for Quotation Requester,Anna Kaufmann
17,2011-01-03T11:16:00,2011-01-03T11:36:00,Requester, Analyze Request for Quotation,Francois de Perrier
18,2011-01-02T08:36:00,2011-01-02T08:52:00,Requester, Create Purchase Requisition,Tesca Lobes
18,2011-01-03T09:45:00,2011-01-03T09:49:00,Requester, Analyze Purchase Requisition,Heinz Gutschmidt
18,2011-01-03T09:54:00,2011-01-03T09:57:00,Requester, Create Request for Quotation Requester Manager,Heinz Gutschmidt
18,2011-01-03T11:15:00,2011-01-03T11:36:00,Requester, Analyze Request for Quotation,Karel de Groot
18,2011-01-03T22:30:00,2011-01-03T22:44:00,Requester, Send Request for Quotation to Supplier,Karel de Groot
18,2011-01-04T02:46:00,2011-01-04T04:40:00,Requester, Create Quotation comparison Map,Magdalena Predutta
18,2011-01-04T10:48:00,2011-01-04T10:57:00,Requester, Analyze Quotation comparison Map,Tesca Lobes
18,2011-01-04T10:57:00,2011-01-04T10:57:00,Requester, Choose best option,Anna Kaufmann
18,2011-01-05T06:36:00,2011-01-05T20:03:00,Requester, Settle conditions with supplier,Karel de Groot
18,2011-01-06T02:40:00,2011-01-06T02:46:00,Requester, Create Purchase Order,Francois de Perrier
18,2011-01-06T14:45:00,2011-01-06T15:19:00,Requester, Confirm Purchase Order,Kiu Kan
18,2011-01-07T04:43:00,2011-01-08T05:31:00,Requester, Deliver Goods Services,Karen Clarens
18,2011-01-08T12:51:00,2011-01-08T12:52:00,Requester, Release Purchase Order,Anne Olwada
18,2011-01-08T20:09:00,2011-01-08T20:10:00,Requester, Approve Purchase Order for payment,Francois de Perrier
18,2011-01-09T04:46:00,2011-01-09T04:46:00,Requester, Send invoice,Sean Manney
18,2011-01-09T19:08:00,2011-01-09T19:12:00,Requester, Release Supplier's Invoice,Karalda Nimwada
18,2011-01-09T19:12:00,2011-01-09T19:12:00,Requester, Authorize Supplier's Invoice payment,Karalda Nimwada
18,2011-01-09T19:29:00,2011-01-09T19:34:00,Requester, Pay invoice,Karalda Nimwada
19,2011-01-02T09:47:00,2011-01-02T10:36:00,Requester, Create Purchase Requisition,Penn Osterwalder
19,2011-01-03T10:35:00,2011-01-03T10:43:00,Requester, Analyze Purchase Requisition,Francis Odell
19,2011-01-03T10:49:00,2011-01-03T10:50:00,Requester, Create Request for Quotation Requester Manager,Maris Freeman
19,2011-01-03T12:00:00,2011-01-03T12:30:00,Requester, Analyze Request for Quotation,Francois de Perrier
19,2011-01-03T18:17:00,2011-01-03T18:30:00,Requester, Send Request for Quotation to Supplier,Karel de Groot
19,2011-01-04T05:44:00,2011-01-04T09:45:00,Requester, Create Quotation comparison Map,Francois de Perrier
19,2011-01-04T16:23:00,2011-01-04T16:52:00,Requester, Analyze Quotation comparison Map,Anne Olwada
19,2011-01-04T16:52:00,2011-01-04T16:52:00,Requester, Choose best option,Esmana Liubiata
19,2011-01-04T22:16:00,2011-01-05T06:09:00,Requester, Settle conditions with supplier,Karel de Groot
19,2011-01-05T13:22:00,2011-01-05T13:29:00,Requester, Create Purchase Order,Magdalena Predutta
19,2011-01-05T17:24:00,2011-01-05T17:40:00,Requester, Confirm Purchase Order,Esmeralda Clay
19,2011-01-05T23:27:00,2011-01-06T22:08:00,Requester, Deliver Goods Services,Esmeralda Clay
19,2011-01-07T05:54:00,2011-01-07T05:55:00,Requester, Release Purchase Order,Immanuel Karagianni
19,2011-01-07T16:39:00,2011-01-07T16:40:00,Requester, Approve Purchase Order for payment,Magdalena Predutta
19,2011-01-08T02:28:00,2011-01-08T02:28:00,Requester, Send invoice,Sean Manney
19,2011-01-08T16:48:00,2011-01-08T16:52:00,Requester, Release Supplier's Invoice,Karalda Nimwada
19,2011-01-08T16:52:00,2011-01-08T16:52:00,Requester, Authorize Supplier's Invoice payment,Karalda Nimwada
19,2011-01-08T17:07:00,2011-01-08T17:13:00,Requester, Pay invoice,Pedro Alvares
20,2011-01-02T10:13:00,2011-01-02T10:30:00,Requester, Create Purchase Requisition,Anne Olwada
20,2011-01-03T03:14:00,2011-01-03T03:19:00,Requester, Analyze Purchase Requisition,Francis Odell
20,2011-01-03T03:22:00,2011-01-03T03:25:00,Requester, Create Request for Quotation Requester Manager,Francis Odell
20,2011-01-03T07:36:00,2011-01-03T08:09:00,Requester, Analyze Request for Quotation,Karel de Groot
20,2011-01-03T09:08:00,2011-01-03T09:21:00,Requester, Amend Request for Quotation Requester,Christian Francois
20,2011-01-03T10:21:00,2011-01-03T10:50:00,Requester, Analyze Request for Quotation,Karel de Groot
20,2011-01-03T11:45:00,2011-01-03T11:56:00,Requester, Amend Request for Quotation Requester,Anne Olwada
20,2011-01-03T12:59:00,2011-01-03T13:24:00,Requester, Analyze Request for Quotation,Francois de Perrier
20,2011-01-03T14:08:00,2011-01-03T14:23:00,Requester, Amend Request for Quotation Requester,Esmana Liubiata
20,2011-01-03T15:27:00,2011-01-03T15:42:00,Requester, Analyze Request for Quotation,Francois de Perrier
20,2011-01-04T07:55:00,2011-01-04T08:20:00,Requester, Amend Request for Quotation Requester Manager,Maris Freeman
20,2011-01-04T21:44:00,2011-01-04T22:03:00,Requester, Analyze Request for Quotation,Karel de Groot
20,2011-01-04T22:56:00,2011-01-04T23:01:00,Requester, Amend Request for Quotation Requester,Elvira Lores
20,2011-01-05T15:06:00,2011-01-05T15:29:00,Requester, Analyze Request for Quotation,Francois de Perrier
20,2011-01-06T04:26:00,2011-01-06T04:49:00,Requester, Send Request for Quotation to Supplier,Karel de Groot
20,2011-01-06T05:17:00,2011-01-06T09:33:00,Requester, Create Quotation comparison Map,Francois de Perrier
20,2011-01-06T15:49:00,2011-01-06T16:23:00,Requester, Analyze Quotation comparison Map,Penn Osterwalder
20,2011-01-06T16:23:00,2011-01-06T16:23:00,Requester, Choose best option,Fjodor Kowalski
20,2011-01-07T02:24:00,2011-01-07T14:24:00,Requester, Settle conditions with supplier,Magdalena Predutta
20,2011-01-07T15:36:00,2011-01-07T15:44:00,Requester, Create Purchase Order,Magdalena Predutta
20,2011-01-08T03:41:00,2011-01-08T03:59:00,Requester, Confirm Purchase Order,Sean Manney
20,2011-01-08T18:22:00,2011-01-10T00:19:00,Requester, Deliver Goods Services,Esmeralda Clay
20,2011-01-10T07:56:00,2011-01-10T07:57:00,Requester, Release Purchase Order,Penn Osterwalder
20,2011-01-11T15:57:00,2011-01-11T15:58:00,Requester, Approve Purchase Order for payment,Karel de Groot
20,2011-01-13T15:49:00,2011-01-13T15:49:00,Requester, Send invoice,Kiu Kan
20,2011-01-14T06:14:00,2011-01-14T06:19:00,Requester, Release Supplier's Invoice,Pedro Alvares
20,2011-01-14T06:57:00,2011-01-14T07:14:00,Requester, Settle dispute with supplier Financial Manager,Karalda Nimwada
20,2011-01-14T07:14:00,2011-01-14T07:14:00,Requester, Authorize Supplier's Invoice payment,Pedro Alvares
20,2011-01-14T08:03:00,2011-01-14T08:16:00,Requester, Pay invoice,Pedro Alvares
21,2011-01-02T10:17:00,2011-01-02T11:13:00,Requester, Create Purchase Requisition,Miu Hanwan
21,2011-01-03T10:03:00,2011-01-03T10:11:00,Requester, Analyze Purchase Requisition,Francis Odell
21,2011-01-03T10:18:00,2011-01-03T10:19:00,Requester, Create Request for Quotation Requester Manager,Francis Odell
21,2011-01-03T11:36:00,2011-01-03T12:00:00,Requester, Analyze Request for Quotation,Francois de Perrier
21,2011-01-03T12:53:00,2011-01-03T13:01:00,Requester, Amend Request for Quotation Requester,Anne Olwada
21,2011-01-03T14:35:00,2011-01-03T15:02:00,Requester, Analyze Request for Quotation,Francois de Perrier
21,2011-01-03T15:49:00,2011-01-03T16:03:00,Requester, Amend Request for Quotation Requester,Fjodor Kowalski
21,2011-01-03T17:31:00,2011-01-03T17:51:00,Requester, Analyze Request for Quotation,Karel de Groot
21,2011-01-03T18:35:00,2011-01-03T18:47:00,Requester, Amend Request for Quotation Requester,Elvira Lores
21,2011-01-03T23:51:00,2011-01-04T00:12:00,Requester, Analyze Request for Quotation,Karel de Groot
21,2011-01-04T01:03:00,2011-01-04T01:10:00,Requester, Amend Request for Quotation Requester,Esmana Liubiata
21,2011-01-04T02:08:00,2011-01-04T02:30:00,Requester, Analyze Request for Quotation,Magdalena Predutta
21,2011-01-04T03:18:00,2011-01-04T03:28:00,Requester, Amend Request for Quotation Requester,Elvira Lores
21,2011-01-04T06:18:00,2011-01-04T06:48:00,Requester, Analyze Request for Quotation,Karel de Groot
21,2011-01-04T15:14:00,2011-01-04T15:26:00,Requester, Send Request for Quotation to Supplier,Francois de Perrier
21,2011-01-05T08:41:00,2011-01-05T13:22:00,Requester, Create Quotation comparison Map,Magdalena Predutta
21,2011-01-05T19:55:00,2011-01-05T20:21:00,Requester, Analyze Quotation comparison Map,Immanuel Karagianni
21,2011-01-05T20:21:00,2011-01-05T20:21:00,Requester, Choose best option,Immanuel Karagianni
21,2011-01-05T23:44:00,2011-01-06T04:35:00,Requester, Settle conditions with supplier,Magdalena Predutta
21,2011-01-06T05:56:00,2011-01-06T06:08:00,Requester, Create Purchase Order,Karel de Groot
21,2011-01-06T14:39:00,2011-01-06T14:45:00,Requester, Confirm Purchase Order,Kiu Kan
21,2011-01-06T20:47:00,2011-01-08T19:02:00,Requester, Deliver Goods Services,Carmen Finacse
21,2011-01-09T02:43:00,2011-01-09T02:44:00,Requester, Release Purchase Order,Anne Olwada
21,2011-01-11T14:26:00,2011-01-11T14:27:00,Requester, Approve Purchase Order for payment,Karel de Groot
21,2011-01-15T19:33:00,2011-01-15T19:33:00,Requester, Send invoice,Karen Clarens
21,2011-01-16T09:53:00,2011-01-16T09:57:00,Requester, Release Supplier's Invoice,Karalda Nimwada
21,2011-01-16T09:57:00,2011-01-16T09:57:00,Requester, Authorize Supplier's Invoice payment,Karalda Nimwada
21,2011-01-16T10:51:00,2011-01-16T11:06:00,Requester, Pay invoice,Karalda Nimwada
22,2011-01-02T11:38:00,2011-01-02T12:05:00,Requester, Create Purchase Requisition,Elvira Lores
22,2011-01-03T06:59:00,2011-01-03T07:04:00,Requester, Analyze Purchase Requisition,Maris Freeman
22,2011-01-03T18:32:00,2011-01-03T19:04:00,Requester, Amend Purchase Requisition,Nico Ojenbeer
22,2011-01-04T07:11:00,2011-01-04T07:16:00,Requester, Analyze Purchase Requisition,Maris Freeman
22,2011-01-04T07:21:00,2011-01-04T07:23:00,Requester, Create Request for Quotation Requester Manager,Heinz Gutschmidt
22,2011-01-04T18:41:00,2011-01-04T18:57:00,Requester, Analyze Request for Quotation,Magdalena Predutta
22,2011-01-04T19:38:00,2011-01-04T19:48:00,Requester, Amend Request for Quotation Requester,Miu Hanwan
22,2011-01-06T04:18:00,2011-01-06T04:26:00,Requester, Analyze Request for Quotation,Karel de Groot
22,2011-01-06T09:59:00,2011-01-06T10:11:00,Requester, Send Request for Quotation to Supplier,Magdalena Predutta
22,2011-01-06T10:39:00,2011-01-06T16:14:00,Requester, Create Quotation comparison Map,Magdalena Predutta
22,2011-01-06T23:04:00,2011-01-06T23:38:00,Requester, Analyze Quotation comparison Map,Miu Hanwan
22,2011-01-06T23:38:00,2011-01-06T23:38:00,Requester, Choose best option,Penn Osterwalder
22,2011-01-07T23:02:00,2011-01-08T04:13:00,Requester, Settle conditions with supplier,Karel de Groot
22,2011-01-08T19:39:00,2011-01-08T19:47:00,Requester, Create Purchase Order,Francois de Perrier
22,2011-01-09T11:52:00,2011-01-09T12:26:00,Requester, Confirm Purchase Order,Karen Clarens
22,2011-01-09T18:20:00,2011-01-11T09:23:00,Requester, Deliver Goods Services,Karen Clarens
22,2011-01-11T16:42:00,2011-01-11T16:43:00,Requester, Release Purchase Order,Nico Ojenbeer
22,2011-01-11T20:17:00,2011-01-11T20:18:00,Requester, Approve Purchase Order for payment,Francois de Perrier
22,2011-01-12T02:52:00,2011-01-12T02:52:00,Requester, Send invoice,Esmeralda Clay
22,2011-01-12T17:04:00,2011-01-12T17:09:00,Requester, Release Supplier's Invoice,Pedro Alvares
22,2011-01-12T17:09:00,2011-01-12T17:09:00,Requester, Authorize Supplier's Invoice payment,Pedro Alvares
22,2011-01-12T17:51:00,2011-01-12T17:58:00,Requester, Pay invoice,Pedro Alvares
23,2011-01-02T11:54:00,2011-01-02T12:41:00,Requester, Create Purchase Requisition,Penn Osterwalder
23,2011-01-02T18:49:00,2011-01-02T18:59:00,Requester, Create Request for Quotation Requester,Esmana Liubiata
23,2011-01-03T01:52:00,2011-01-03T02:18:00,Requester, Analyze Request for Quotation,Magdalena Predutta
23,2011-01-03T03:05:00,2011-01-03T03:12:00,Requester, Amend Request for Quotation Requester,Clement Duchot
23,2011-01-03T04:54:00,2011-01-03T05:19:00,Requester, Analyze Request for Quotation,Karel de Groot
23,2011-01-03T06:17:00,2011-01-03T06:31:00,Requester, Amend Request for Quotation Requester,Miu Hanwan
23,2011-01-03T08:45:00,2011-01-03T09:06:00,Requester, Analyze Request for Quotation,Magdalena Predutta
23,2011-01-03T17:51:00,2011-01-03T18:17:00,Requester, Send Request for Quotation to Supplier,Karel de Groot
23,2011-01-03T18:56:00,2011-01-03T22:30:00,Requester, Create Quotation comparison Map,Karel de Groot
23,2011-01-04T05:24:00,2011-01-04T05:34:00,Requester, Analyze Quotation comparison Map,Kim Passa
23,2011-01-04T05:34:00,2011-01-04T05:34:00,Requester, Choose best option,Esmana Liubiata
23,2011-01-04T07:09:00,2011-01-04T20:15:00,Requester, Settle conditions with supplier,Karel de Groot
23,2011-01-04T22:04:00,2011-01-04T22:16:00,Requester, Create Purchase Order,Karel de Groot
23,2011-01-05T02:11:00,2011-01-05T02:37:00,Requester, Confirm Purchase Order,Sean Manney
23,2011-01-05T13:42:00,2011-01-06T08:11:00,Requester, Deliver Goods Services,Karen Clarens
23,2011-01-06T15:32:00,2011-01-06T15:33:00,Requester, Release Purchase Order,Penn Osterwalder
23,2011-01-07T00:53:00,2011-01-07T00:54:00,Requester, Approve Purchase Order for payment,Magdalena Predutta
23,2011-01-08T02:28:00,2011-01-08T02:28:00,Requester, Send invoice,Sean Manney
23,2011-01-08T16:53:00,2011-01-08T16:58:00,Requester, Release Supplier's Invoice,Pedro Alvares
23,2011-01-08T16:58:00,2011-01-08T16:58:00,Requester, Authorize Supplier's Invoice payment,Pedro Alvares
